,片名,戲院,類型,時刻,日期
800,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,13:30,2022-05-23
801,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,14:00,2022-05-23
802,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,14:30,2022-05-23
803,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,15:30,2022-05-23
804,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,16:00,2022-05-23
805,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,16:30,2022-05-23
806,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,17:00,2022-05-23
807,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,18:00,2022-05-23
808,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,18:30,2022-05-23
809,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,19:00,2022-05-23
810,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,19:30,2022-05-23
811,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,20:30,2022-05-23
812,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,21:00,2022-05-23
813,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,21:30,2022-05-23
814,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,22:00,2022-05-23
815,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,23:00,2022-05-23
816,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,23:30,2022-05-23
817,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,00:00,2022-05-23
818,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,10:00,2022-05-23
819,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,15:00,2022-05-23
820,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,17:30,2022-05-23
821,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX+3D,22:30,2022-05-23
822,奇異博士2：失控多重宇宙,台北新光影城,數位,12:55,2022-05-23
823,奇異博士2：失控多重宇宙,台北新光影城,數位,14:10,2022-05-23
824,奇異博士2：失控多重宇宙,台北新光影城,數位,15:20,2022-05-23
825,奇異博士2：失控多重宇宙,台北新光影城,數位,17:45,2022-05-23
826,奇異博士2：失控多重宇宙,台北新光影城,數位,19:00,2022-05-23
827,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,10:00,2022-05-23
828,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,12:30,2022-05-23
829,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,14:00,2022-05-23
830,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,15:00,2022-05-23
831,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,16:30,2022-05-23
832,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,17:30,2022-05-23
833,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,19:00,2022-05-23
834,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,20:00,2022-05-23
835,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,22:30,2022-05-23
836,奇異博士2：失控多重宇宙,國賓大戲院(西門),數位,10:40,2022-05-23
837,奇異博士2：失控多重宇宙,國賓大戲院(西門),數位,14:00,2022-05-23
838,奇異博士2：失控多重宇宙,國賓大戲院(西門),數位,16:30,2022-05-23
839,奇異博士2：失控多重宇宙,國賓大戲院(西門),數位,19:00,2022-05-23
840,奇異博士2：失控多重宇宙,國賓大戲院(西門),數位,21:30,2022-05-23
841,奇異博士2：失控多重宇宙,台北樂聲影城,數位,09:30,2022-05-23
842,奇異博士2：失控多重宇宙,台北樂聲影城,數位,12:00,2022-05-23
843,奇異博士2：失控多重宇宙,台北樂聲影城,數位,14:30,2022-05-23
844,奇異博士2：失控多重宇宙,台北樂聲影城,數位,17:00,2022-05-23
845,奇異博士2：失控多重宇宙,台北樂聲影城,數位,19:30,2022-05-23
846,奇異博士2：失控多重宇宙,台北樂聲影城,數位,22:00,2022-05-23
847,奇異博士2：失控多重宇宙,台北樂聲影城,數位,00:30,2022-05-23
848,奇異博士2：失控多重宇宙,台北樂聲影城,數位,02:40,2022-05-23
849,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,13:10,2022-05-23
850,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,14:10,2022-05-23
851,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,15:35,2022-05-23
852,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,16:35,2022-05-23
853,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,18:00,2022-05-23
854,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,19:00,2022-05-23
855,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,20:25,2022-05-23
856,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,21:30,2022-05-23
857,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,09:45,2022-05-23
858,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,10:15,2022-05-23
859,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,11:15,2022-05-23
860,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,11:45,2022-05-23
861,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,12:15,2022-05-23
862,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,12:45,2022-05-23
863,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,13:45,2022-05-23
864,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,14:15,2022-05-23
865,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,14:45,2022-05-23
866,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,16:15,2022-05-23
867,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,16:45,2022-05-23
868,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,17:15,2022-05-23
869,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,18:45,2022-05-23
870,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,19:15,2022-05-23
871,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,19:45,2022-05-23
872,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,20:15,2022-05-23
873,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,21:15,2022-05-23
874,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,21:45,2022-05-23
875,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,22:15,2022-05-23
876,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,22:45,2022-05-23
877,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,23:45,2022-05-23
878,奇異博士2：失控多重宇宙,總督影城,數位,14:20,2022-05-23
879,奇異博士2：失控多重宇宙,總督影城,數位,16:40,2022-05-23
880,奇異博士2：失控多重宇宙,總督影城,數位,19:20,2022-05-23
881,奇異博士2：失控多重宇宙,哈拉影城,數位,10:20,2022-05-23
882,奇異博士2：失控多重宇宙,哈拉影城,數位,11:10,2022-05-23
883,奇異博士2：失控多重宇宙,哈拉影城,數位,12:50,2022-05-23
884,奇異博士2：失控多重宇宙,哈拉影城,數位,13:40,2022-05-23
885,奇異博士2：失控多重宇宙,哈拉影城,數位,14:30,2022-05-23
886,奇異博士2：失控多重宇宙,哈拉影城,數位,15:20,2022-05-23
887,奇異博士2：失控多重宇宙,哈拉影城,數位,16:10,2022-05-23
888,奇異博士2：失控多重宇宙,哈拉影城,數位,17:00,2022-05-23
889,奇異博士2：失控多重宇宙,哈拉影城,數位,17:50,2022-05-23
890,奇異博士2：失控多重宇宙,哈拉影城,數位,18:40,2022-05-23
891,奇異博士2：失控多重宇宙,哈拉影城,數位,19:30,2022-05-23
892,奇異博士2：失控多重宇宙,哈拉影城,數位,19:50,2022-05-23
893,奇異博士2：失控多重宇宙,哈拉影城,數位,20:10,2022-05-23
894,奇異博士2：失控多重宇宙,哈拉影城,數位,21:30,2022-05-23
895,奇異博士2：失控多重宇宙,百老匯數位影城,數位,09:50,2022-05-23
896,奇異博士2：失控多重宇宙,百老匯數位影城,數位,10:20,2022-05-23
897,奇異博士2：失控多重宇宙,百老匯數位影城,數位,10:50,2022-05-23
898,奇異博士2：失控多重宇宙,百老匯數位影城,數位,11:20,2022-05-23
899,奇異博士2：失控多重宇宙,百老匯數位影城,數位,12:10,2022-05-23
900,奇異博士2：失控多重宇宙,百老匯數位影城,數位,12:40,2022-05-23
901,奇異博士2：失控多重宇宙,百老匯數位影城,數位,13:10,2022-05-23
902,奇異博士2：失控多重宇宙,百老匯數位影城,數位,13:40,2022-05-23
903,奇異博士2：失控多重宇宙,百老匯數位影城,數位,14:30,2022-05-23
904,奇異博士2：失控多重宇宙,百老匯數位影城,數位,15:00,2022-05-23
905,奇異博士2：失控多重宇宙,百老匯數位影城,數位,15:30,2022-05-23
906,奇異博士2：失控多重宇宙,百老匯數位影城,數位,16:00,2022-05-23
907,奇異博士2：失控多重宇宙,百老匯數位影城,數位,16:50,2022-05-23
908,奇異博士2：失控多重宇宙,百老匯數位影城,數位,17:20,2022-05-23
909,奇異博士2：失控多重宇宙,百老匯數位影城,數位,17:50,2022-05-23
910,奇異博士2：失控多重宇宙,百老匯數位影城,數位,18:20,2022-05-23
911,奇異博士2：失控多重宇宙,百老匯數位影城,數位,19:10,2022-05-23
912,奇異博士2：失控多重宇宙,百老匯數位影城,數位,19:40,2022-05-23
913,奇異博士2：失控多重宇宙,百老匯數位影城,數位,20:10,2022-05-23
914,奇異博士2：失控多重宇宙,百老匯數位影城,數位,20:40,2022-05-23
915,奇異博士2：失控多重宇宙,百老匯數位影城,數位,21:30,2022-05-23
916,奇異博士2：失控多重宇宙,百老匯數位影城,數位,22:00,2022-05-23
917,奇異博士2：失控多重宇宙,百老匯數位影城,數位,22:30,2022-05-23
918,奇異博士2：失控多重宇宙,百老匯數位影城,數位,23:00,2022-05-23
919,奇異博士2：失控多重宇宙,百老匯數位影城,數位,23:50,2022-05-23
920,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,10:30,2022-05-23
921,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,11:30,2022-05-23
922,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,13:00,2022-05-23
923,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,14:00,2022-05-23
924,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,15:30,2022-05-23
925,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,16:30,2022-05-23
926,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,18:00,2022-05-23
927,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,19:00,2022-05-23
928,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,20:30,2022-05-23
929,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,21:30,2022-05-23
930,奇異博士2：失控多重宇宙,東南亞秀泰影城,數位,23:00,2022-05-23
931,奇異博士2：失控多重宇宙,今日秀泰影城,數位,10:20,2022-05-23
932,奇異博士2：失控多重宇宙,今日秀泰影城,數位,10:50,2022-05-23
933,奇異博士2：失控多重宇宙,今日秀泰影城,數位,11:20,2022-05-23
934,奇異博士2：失控多重宇宙,今日秀泰影城,數位,11:50,2022-05-23
935,奇異博士2：失控多重宇宙,今日秀泰影城,數位,12:50,2022-05-23
936,奇異博士2：失控多重宇宙,今日秀泰影城,數位,13:20,2022-05-23
937,奇異博士2：失控多重宇宙,今日秀泰影城,數位,13:50,2022-05-23
938,奇異博士2：失控多重宇宙,今日秀泰影城,數位,14:20,2022-05-23
939,奇異博士2：失控多重宇宙,今日秀泰影城,數位,15:20,2022-05-23
940,奇異博士2：失控多重宇宙,今日秀泰影城,數位,15:50,2022-05-23
941,奇異博士2：失控多重宇宙,今日秀泰影城,數位,16:20,2022-05-23
942,奇異博士2：失控多重宇宙,今日秀泰影城,數位,17:50,2022-05-23
943,奇異博士2：失控多重宇宙,今日秀泰影城,數位,18:20,2022-05-23
944,奇異博士2：失控多重宇宙,今日秀泰影城,數位,18:50,2022-05-23
945,奇異博士2：失控多重宇宙,今日秀泰影城,數位,20:20,2022-05-23
946,奇異博士2：失控多重宇宙,今日秀泰影城,數位,20:50,2022-05-23
947,奇異博士2：失控多重宇宙,今日秀泰影城,數位,21:20,2022-05-23
948,奇異博士2：失控多重宇宙,今日秀泰影城,數位,22:50,2022-05-23
949,奇異博士2：失控多重宇宙,京站威秀影城,數位,10:10,2022-05-23
950,奇異博士2：失控多重宇宙,京站威秀影城,數位,10:50,2022-05-23
951,奇異博士2：失控多重宇宙,京站威秀影城,數位,11:30,2022-05-23
952,奇異博士2：失控多重宇宙,京站威秀影城,數位,12:10,2022-05-23
953,奇異博士2：失控多重宇宙,京站威秀影城,數位,12:40,2022-05-23
954,奇異博士2：失控多重宇宙,京站威秀影城,數位,13:20,2022-05-23
955,奇異博士2：失控多重宇宙,京站威秀影城,數位,14:00,2022-05-23
956,奇異博士2：失控多重宇宙,京站威秀影城,數位,14:40,2022-05-23
957,奇異博士2：失控多重宇宙,京站威秀影城,數位,15:10,2022-05-23
958,奇異博士2：失控多重宇宙,京站威秀影城,數位,15:50,2022-05-23
959,奇異博士2：失控多重宇宙,京站威秀影城,數位,16:30,2022-05-23
960,奇異博士2：失控多重宇宙,京站威秀影城,數位,17:10,2022-05-23
961,奇異博士2：失控多重宇宙,京站威秀影城,數位,17:40,2022-05-23
962,奇異博士2：失控多重宇宙,京站威秀影城,數位,19:00,2022-05-23
963,奇異博士2：失控多重宇宙,京站威秀影城,數位,19:40,2022-05-23
964,奇異博士2：失控多重宇宙,京站威秀影城,數位,20:10,2022-05-23
965,奇異博士2：失控多重宇宙,京站威秀影城,數位,20:50,2022-05-23
966,奇異博士2：失控多重宇宙,京站威秀影城,數位,21:30,2022-05-23
967,奇異博士2：失控多重宇宙,京站威秀影城,數位,22:10,2022-05-23
968,奇異博士2：失控多重宇宙,京站威秀影城,數位,22:40,2022-05-23
969,奇異博士2：失控多重宇宙,京站威秀影城,數位,23:20,2022-05-23
970,奇異博士2：失控多重宇宙,梅花數位影院,數位,12:40,2022-05-23
971,奇異博士2：失控多重宇宙,梅花數位影院,數位,14:30,2022-05-23
972,奇異博士2：失控多重宇宙,梅花數位影院,數位,17:00,2022-05-23
973,奇異博士2：失控多重宇宙,梅花數位影院,數位,19:00,2022-05-23
974,奇異博士2：失控多重宇宙,台北新民生戲院,數位,10:30,2022-05-23
975,奇異博士2：失控多重宇宙,台北新民生戲院,數位,13:00,2022-05-23
976,奇異博士2：失控多重宇宙,台北新民生戲院,數位,15:30,2022-05-23
977,奇異博士2：失控多重宇宙,台北新民生戲院,數位,18:00,2022-05-23
978,奇異博士2：失控多重宇宙,台北新民生戲院,數位,20:30,2022-05-23
979,奇異博士2：失控多重宇宙,台北新民生戲院,數位,23:00,2022-05-23
980,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,11:00,2022-05-23
981,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,11:45,2022-05-23
982,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,12:50,2022-05-23
983,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,13:30,2022-05-23
984,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,14:10,2022-05-23
985,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,14:40,2022-05-23
986,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,15:15,2022-05-23
987,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,15:55,2022-05-23
988,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,16:35,2022-05-23
989,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,17:40,2022-05-23
990,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,18:20,2022-05-23
991,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,19:00,2022-05-23
992,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,19:35,2022-05-23
993,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,20:05,2022-05-23
994,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,20:45,2022-05-23
995,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,21:15,2022-05-23
996,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,21:50,2022-05-23
997,奇異博士2：失控多重宇宙,喜樂時代影城南港店,數位,22:30,2022-05-23
998,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,15:30,2022-05-23
999,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,16:00,2022-05-23
1000,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,17:00,2022-05-23
1001,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,18:00,2022-05-23
1002,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,18:30,2022-05-23
1003,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,19:20,2022-05-23
1004,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,19:50,2022-05-23
1005,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,20:30,2022-05-23
1006,奇異博士2：失控多重宇宙,美麗新大直皇家影城,數位,21:00,2022-05-23
1007,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,10:40,2022-05-23
1008,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,11:30,2022-05-23
1009,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,13:10,2022-05-23
1010,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,14:00,2022-05-23
1011,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,15:40,2022-05-23
1012,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,16:30,2022-05-23
1013,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,18:10,2022-05-23
1014,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,19:00,2022-05-23
1015,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,20:40,2022-05-23
1016,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,21:30,2022-05-23
1017,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,數位,23:20,2022-05-23
1018,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,TITAN,12:20,2022-05-23
1019,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,TITAN,14:50,2022-05-23
1020,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,TITAN,17:20,2022-05-23
1021,奇異博士2：失控多重宇宙,MUVIE CINEMAS台北松仁威秀,TITAN,22:25,2022-05-23
1022,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,09:00,2022-05-24
1023,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,09:30,2022-05-24
1024,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,10:30,2022-05-24
1025,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,11:00,2022-05-24
1026,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,11:30,2022-05-24
1027,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,12:00,2022-05-24
1028,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,13:00,2022-05-24
1029,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,13:30,2022-05-24
1030,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,14:00,2022-05-24
1031,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,14:30,2022-05-24
1032,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,15:30,2022-05-24
1033,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,16:00,2022-05-24
1034,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,16:30,2022-05-24
1035,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,17:00,2022-05-24
1036,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,18:00,2022-05-24
1037,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,18:30,2022-05-24
1038,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,19:00,2022-05-24
1039,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,19:30,2022-05-24
1040,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,20:30,2022-05-24
1041,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,21:00,2022-05-24
1042,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,21:30,2022-05-24
1043,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,22:00,2022-05-24
1044,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,23:00,2022-05-24
1045,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,23:30,2022-05-24
1046,奇異博士2：失控多重宇宙,台北美麗華大直影城,數位,00:00,2022-05-24
1047,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,10:00,2022-05-24
1048,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,12:30,2022-05-24
1049,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,15:00,2022-05-24
1050,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,17:30,2022-05-24
1051,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX,20:00,2022-05-24
1052,奇異博士2：失控多重宇宙,台北美麗華大直影城,IMAX+3D,22:30,2022-05-24
1053,奇異博士2：失控多重宇宙,台北新光影城,數位,12:55,2022-05-24
1054,奇異博士2：失控多重宇宙,台北新光影城,數位,14:10,2022-05-24
1055,奇異博士2：失控多重宇宙,台北新光影城,數位,15:20,2022-05-24
1056,奇異博士2：失控多重宇宙,台北新光影城,數位,17:45,2022-05-24
1057,奇異博士2：失控多重宇宙,台北新光影城,數位,19:00,2022-05-24
1058,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,10:30,2022-05-24
1059,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,13:00,2022-05-24
1060,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,14:30,2022-05-24
1061,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,15:30,2022-05-24
1062,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,17:00,2022-05-24
1063,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,18:00,2022-05-24
1064,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,19:30,2022-05-24
1065,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,20:30,2022-05-24
1066,奇異博士2：失控多重宇宙,台北in89豪華數位影城,數位,23:00,2022-05-24
1067,奇異博士2：失控多重宇宙,台北樂聲影城,數位,09:30,2022-05-24
1068,奇異博士2：失控多重宇宙,台北樂聲影城,數位,12:00,2022-05-24
1069,奇異博士2：失控多重宇宙,台北樂聲影城,數位,14:30,2022-05-24
1070,奇異博士2：失控多重宇宙,台北樂聲影城,數位,17:00,2022-05-24
1071,奇異博士2：失控多重宇宙,台北樂聲影城,數位,19:30,2022-05-24
1072,奇異博士2：失控多重宇宙,台北樂聲影城,數位,22:00,2022-05-24
1073,奇異博士2：失控多重宇宙,台北樂聲影城,數位,00:30,2022-05-24
1074,奇異博士2：失控多重宇宙,台北樂聲影城,數位,02:40,2022-05-24
1075,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,13:10,2022-05-24
1076,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,14:10,2022-05-24
1077,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,15:35,2022-05-24
1078,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,16:35,2022-05-24
1079,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,18:00,2022-05-24
1080,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,19:00,2022-05-24
1081,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,20:25,2022-05-24
1082,奇異博士2：失控多重宇宙,喜滿客絕色影城,數位,21:30,2022-05-24
1083,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,09:45,2022-05-24
1084,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,10:15,2022-05-24
1085,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,11:15,2022-05-24
1086,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,11:45,2022-05-24
1087,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,12:15,2022-05-24
1088,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,12:45,2022-05-24
1089,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,13:45,2022-05-24
1090,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,14:15,2022-05-24
1091,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,14:45,2022-05-24
1092,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,16:15,2022-05-24
1093,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,16:45,2022-05-24
1094,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,17:15,2022-05-24
1095,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,18:45,2022-05-24
1096,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,19:15,2022-05-24
1097,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,19:45,2022-05-24
1098,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,20:15,2022-05-24
1099,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,21:15,2022-05-24
1100,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,21:45,2022-05-24
1101,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,22:15,2022-05-24
1102,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,22:45,2022-05-24
1103,奇異博士2：失控多重宇宙,台北信義威秀影城,數位,23:45,2022-05-24
1104,奇異博士2：失控多重宇宙,哈拉影城,數位,10:20,2022-05-24
1105,奇異博士2：失控多重宇宙,哈拉影城,數位,11:10,2022-05-24
1106,奇異博士2：失控多重宇宙,哈拉影城,數位,12:50,2022-05-24
1107,奇異博士2：失控多重宇宙,哈拉影城,數位,13:40,2022-05-24
1108,奇異博士2：失控多重宇宙,哈拉影城,數位,14:30,2022-05-24
1109,奇異博士2：失控多重宇宙,哈拉影城,數位,15:20,2022-05-24
1110,奇異博士2：失控多重宇宙,哈拉影城,數位,16:10,2022-05-24
1111,奇異博士2：失控多重宇宙,哈拉影城,數位,17:00,2022-05-24
1112,奇異博士2：失控多重宇宙,哈拉影城,數位,17:50,2022-05-24
1113,奇異博士2：失控多重宇宙,哈拉影城,數位,18:40,2022-05-24
1114,奇異博士2：失控多重宇宙,哈拉影城,數位,19:30,2022-05-24
1115,奇異博士2：失控多重宇宙,哈拉影城,數位,19:50,2022-05-24
1116,奇異博士2：失控多重宇宙,哈拉影城,數位,20:10,2022-05-24
1117,奇異博士2：失控多重宇宙,哈拉影城,數位,21:30,2022-05-24
1118,奇異博士2：失控多重宇宙,京站威秀影城,數位,10:10,2022-05-24
1119,奇異博士2：失控多重宇宙,京站威秀影城,數位,10:50,2022-05-24
1120,奇異博士2：失控多重宇宙,京站威秀影城,數位,11:30,2022-05-24
1121,奇異博士2：失控多重宇宙,京站威秀影城,數位,12:10,2022-05-24
1122,奇異博士2：失控多重宇宙,京站威秀影城,數位,12:40,2022-05-24
1123,奇異博士2：失控多重宇宙,京站威秀影城,數位,13:20,2022-05-24
1124,奇異博士2：失控多重宇宙,京站威秀影城,數位,14:00,2022-05-24
1125,奇異博士2：失控多重宇宙,京站威秀影城,數位,14:40,2022-05-24
1126,奇異博士2：失控多重宇宙,京站威秀影城,數位,15:10,2022-05-24
